	origin_source_name	origin_entity_id	tamr_id	API_NUMBER	COUNTY	LATITUDE_UNIFIED	LONGITUDE_UNIFIED	LATITUDE_SURFACE	LATITUDE_BOTTOM	LONGITUDE_BOTTOM	LONGITUDE_SURFACE	OPERATOR_ID	OPERATOR_NAME	SPUD_DATE	WELL_NAME	WELL_NUMBER	WELL_STATUS	FIELD_NAME	FIELD_ID	LEASE_NAME	NAMES_UNIFIED	WELL_NAME_UNIFIED	SPUD_DATE_tamr	API_NUMBER_strip	Geofeature
12	u	1	-	4213505129	Ector	31.6664211	-102.57793381					154235	CITATION OIL & GAS CORP.	5/5/1981		13		PENWELL (GLORIETA)	364	"UNIVERSITY ""D"""	"UNIVERSITY ""D"""	"UNIVERSITY ""D"" 13"	1981-05-05	4213505129	{'point': [-102.57793381, 31.6664211], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1128	p	4	7		JACKSON	28.746133299999997	-96.6025139	28.746133299999997	28.7425027	-96.6071519	-96.6025139	386310				17				WEST RANCH STATE OIL & GAS UNIT1	WEST RANCH STATE OIL & GAS UNIT1	WEST RANCH STATE OIL & GAS UNIT1 17			{'point': [-96.6025139, 28.746133299999997], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
46	p	1	-		ANDREWS	32.1880791	-102.7554181	32.1880791	32.1880791	-102.7554181	-102.7554181	29347		1995-12-06T00:00:00		2A	W			UNIV. 11 SEC. 1	UNIV. 11 SEC. 1	UNIV. 11 SEC. 1 2A	1995-12-06		{'point': [-102.7554181, 32.1880791], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
89	p	1	3		UPTON	31.2336205	-101.796527	31.2336205	31.2336205	-101.796527	-101.796527	630591		1997-04-24T00:00:00		1	W			UNIVERSITY AH	UNIVERSITY AH	UNIVERSITY AH 1	1997-04-24		{'point': [-101.796527, 31.2336205], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
886	p	5	7		REEVES	31.242705800000003	-103.3511639	31.242705800000003	31.229645	-103.3539033	-103.3511639	148113				1H				REEVES TXL FEE T7-50-29	REEVES TXL FEE T7-50-29	REEVES TXL FEE T7-50-29 1H			{'point': [-103.3511639, 31.242705800000003], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
714	p	2	7		SHACKELFORD	32.5931037	-99.2102943	32.5931037	32.5931037	-99.2102943	-99.2102943	813905		1992-07-02T00:00:00		25	W			BENDA A	BENDA A	BENDA A 25	1992-07-02		{'point': [-99.2102943, 32.5931037], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1181	p	9	7		EASTLAND	32.388532899999994	-98.5914537	32.388532899999994	32.388532899999994	-98.5914537	-98.5914537	256998				1				LEWIS, CLYDELL	LEWIS, CLYDELL	LEWIS, CLYDELL 1			{'point': [-98.5914537, 32.388532899999994], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1139	p	2	7		IRION	31.426994	-100.90845	31.426994	31.426994	-100.90845	-100.90845	583332		1981-12-14T00:00:00		2	W			"A.A. SUGG ""15"""	"A.A. SUGG ""15"""	"A.A. SUGG ""15"" 2"	1981-12-14		{'point': [-100.90845, 31.426994], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
338	a	1	9	3501922708	CARTER	34.411682	-97.49586					22182	LINN OPERATING INC		NDU	14-35					NDU	NDU 14-35		3501922708	{'point': [-97.49586, 34.411682], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
728	p	6	7		BEXAR	29.2206739	-98.6854165	29.2206739	29.2206739	-98.6854165	-98.6854165	752100		1979-02-26T00:00:00		8	W			FEDERAL ROYALTY 'B'	FEDERAL ROYALTY 'B'	FEDERAL ROYALTY 'B' 8	1979-02-26		{'point': [-98.6854165, 29.2206739], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
662	p	9	7		MADISON	30.974560999999998	-95.773771	30.974560999999998	30.974560999999998	-95.773771	-95.773771	108799		2013-09-01T00:00:00		1	W			TRICHEL	TRICHEL	TRICHEL 1	2013-09-01		{'point': [-95.773771, 30.974560999999998], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
167	u	7	-	4200340191	Andrews	32.33006155	-102.71433592					616981	OK ARENA OPERATING COMPANY	10/11/2007		12		FUHRMAN-MASCHO	115	"UNIVERSITY ""47A"""	"UNIVERSITY ""47A"""	"UNIVERSITY ""47A"" 12"	2007-10-11	4200340191	{'point': [-102.71433592, 32.33006155], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1256	W	5	7	'35119239160000		36.000805555555559	-96.86088888888888					23358	WHITE STAR PETROLEUM LLC	2012-02-06	HOLDERREAD	'34-2MH	AC				HOLDERREAD	HOLDERREAD '34-2MH	2012-02-06	'3511923916	{'point': [-96.86088888888888, 36.00080555555556], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
543	p	6	7		RUSK	32.2146655	-94.9717417	32.2146655	32.2146655	-94.9717417	-94.9717417	831440				1	D			WALKER, A. L. A	WALKER, A. L. A	WALKER, A. L. A 1			{'point': [-94.9717417, 32.2146655], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1380	p	5	7		LIVE OAK	28.672211100000002	-98.0928389	28.672211100000002	28.685963800000003	-98.0959912	-98.0928389	109333				8				COLVIN UNIT B	COLVIN UNIT B	COLVIN UNIT B 8			{'point': [-98.0928389, 28.672211100000002], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1094	p	9	7		WOOD	32.589719699999996	-95.2043439	32.589719699999996	32.589719699999996	-95.2043439	-95.2043439	257097		1995-08-21T00:00:00		5191	W			"HAWKINS FIELD UNIT ""A"""	"HAWKINS FIELD UNIT ""A"""	"HAWKINS FIELD UNIT ""A"" 5191"	1995-08-21		{'point': [-95.2043439, 32.589719699999996], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1411	W	2	7	'35047249350000		36.578612	-97.948378000000005					23072	ARP OKLAHOMA LLC	2014-09-30	ST. BERNARD	'5-9H	AC				ST. BERNARD	ST. BERNARD '5-9H	2014-09-30	'3504724935	{'point': [-97.948378, 36.578612], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
615	p	1	7		FREESTONE	31.690897999999997	-96.0877064	31.690897999999997	31.690897999999997	-96.0877064	-96.0877064	864310				1	W			KOONCE, HOMER	KOONCE, HOMER	KOONCE, HOMER 1			{'point': [-96.0877064, 31.690897999999997], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
743	p	3	7		DAWSON	32.5912751	-101.7441493	32.5912751	32.5912751	-101.7441493	-101.7441493	20425		1985-09-07T00:00:00		1	D			MAHANEY	MAHANEY	MAHANEY 1	1985-09-07		{'point': [-101.7441493, 32.5912751], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
985	W	2	7	'35051237990000		34.881467782999998	-97.745148374999999					22649	RED ROCKS OIL & GAS OPERATING LLC	2014-06-11	MCLEMORE	'2-29	AC				MCLEMORE	MCLEMORE '2-29	2014-06-11	'3505123799	{'point': [-97.745148375, 34.881467783], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1048	W	5	7	'3512923400		35.715780000000002	-99.986620000000002					19848	ENERVEST OPERATING LLC	2010-01-05	SITTING BEAR	'1-5	AC				SITTING BEAR	SITTING BEAR '1-5	2010-01-05	'35129234	{'point': [-99.98662, 35.71578], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1401	W	2	7	'35049249340000		34.710996999999999	-97.653982999999997					3186	CONTINENTAL RESOURCES INC	2013-01-29	BALL	'1-19H	AC				BALL	BALL '1-19H	2013-01-29	'3504924934	{'point': [-97.653983, 34.710997], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
727	a	9	7	3513720791	STEPHENS	34.395537	-97.6465					20904	WALLING ENERGY RES CO LLC		DODGEN	12					DODGEN	DODGEN 12		3513720791	{'point': [-97.6465, 34.395537], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
9	u	1	-	4213505129	Ector	31.6664211	-102.57793381					154235	CITATION OIL & GAS CORP.	5/5/1981		13		PENWELL (GLORIETA)	364	"UNIVERSITY ""D"""	"UNIVERSITY ""D"""	"UNIVERSITY ""D"" 13"	1981-05-05	4213505129	{'point': [-102.57793381, 31.6664211], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1344	p	1	7		TOM GREEN	31.666572100000003	-100.6180865	31.666572100000003	31.666572100000003	-100.6180865	-100.6180865	930814		1981-04-17T00:00:00		1	D			"WILSON ""8"""	"WILSON ""8"""	"WILSON ""8"" 1"	1981-04-17		{'point': [-100.6180865, 31.666572100000003], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1023	W	5	7	'35133250870000		35.015279999999997	-96.627629999999996					16258	INGRAM EXPLORATION INC	2013-10-29	DOOLEN'S RIDGE	'6	AC				DOOLEN'S RIDGE	DOOLEN'S RIDGE '6	2013-10-29	'3513325087	{'point': [-96.62763, 35.01528], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1024	W	4	7	'35009219700000		35.257010000000001	-99.518879999999996					23828	RED BLUFF RESOURCES OPERATING LLC	2015-02-14	DIAMOND	'1-15	TA				DIAMOND	DIAMOND '1-15	2015-02-14	'350092197	{'point': [-99.51888, 35.25701], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
922	p	1	7		BURLESON	30.548046999999997	-96.491263	30.548046999999997	30.539984999999998	-96.4825638	-96.491263	668494		2013-10-28T00:00:00		1H	W			MARION J. MALAZZO	MARION J. MALAZZO	MARION J. MALAZZO 1H	2013-10-28		{'point': [-96.491263, 30.548046999999997], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
481	p	5	7		MILAM	30.742259999999998	-96.957321	30.742259999999998	30.742259999999998	-96.957321	-96.957321	953514				2				MOODY RANCH	MOODY RANCH	MOODY RANCH 2			{'point': [-96.957321, 30.742259999999998], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1465	p	7	7		REEVES	31.4004184	-103.44526970000001	31.4004184	31.416031	-103.4411926	-103.44526970000001	141077				2H				LAYDEN	LAYDEN	LAYDEN 2H			{'point': [-103.44526970000001, 31.4004184], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
984	p	4	7		YOAKUM	33.160628100000004	-103.00677040000001	33.160628100000004	33.182152	-103.0063211	-103.00677040000001	819609				4H				UNDER THE BRIDGE 452A	UNDER THE BRIDGE 452A	UNDER THE BRIDGE 452A 4H			{'point': [-103.00677040000001, 33.160628100000004], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
719	p	3	7		WILSON	29.312783399999997	-97.84528929999999	29.312783399999997	29.3118512	-97.84530720000001	-97.84528929999999	108800		1993-02-18T00:00:00		1	W			EMBRY-KHOURIE UNIT	EMBRY-KHOURIE UNIT	EMBRY-KHOURIE UNIT 1	1993-02-18		{'point': [-97.84528929999999, 29.312783399999997], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
999	p	1	7		PALO PINTO	32.9456108	-98.40780459999999	32.9456108	32.9456108	-98.40780459999999	-98.40780459999999	48367		1996-05-01T00:00:00		4	W			HARRISON ESTATE	HARRISON ESTATE	HARRISON ESTATE 4	1996-05-01		{'point': [-98.40780459999999, 32.9456108], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
954	W	3	7	'35003232940000		36.565022264	-98.433111728					23079	MIDSTATES PETROLEUM CO LLC	2017-10-24	REBECCA 2412	'2H-12 D	AC				REBECCA 2412	REBECCA 2412 '2H-12 D	2017-10-24	'3500323294	{'point': [-98.433111728, 36.565022264], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1089	W	6	7	'35137270080000		34.622410000000002	-97.570009999999996					20944	NEWFIELD EXPLORATION MID-CON INC	2013-04-07	HUNTER	'1H-13X	AC				HUNTER	HUNTER '1H-13X	2013-04-07	'3513727008	{'point': [-97.57001, 34.62241], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
264	W	2	8	'35049249050000		34.765042536000003	-97.445664042999994					17205	RANKEN ENERGY CORPORATION	2012-08-06	OTEY	'1-6	AC				OTEY	OTEY '1-6	2012-08-06	'3504924905	{'point': [-97.445664043, 34.765042536], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1055	p	1	7		KARNES	29.0830055	-97.6657723	29.0830055	29.100143	-97.6734032	-97.6657723	109333				5				BARGMANN TRUST UNIT A	BARGMANN TRUST UNIT A	BARGMANN TRUST UNIT A 5			{'point': [-97.6657723, 29.0830055], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
736	W	1	7	'3501925353		34.265444000000002	-97.450277999999997					21672	CHARTER OAK PRODUCTION CO LLC	2010-03-03	DIRE STRAITS	'1-30	SP				DIRE STRAITS	DIRE STRAITS '1-30	2010-03-03	'3501925353	{'point': [-97.450278, 34.265444], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
16	p	1	-		WARD	31.506586	-103.11491540000002	31.506586	31.5049077	-103.1132286	-103.11491540000002	3125				2				JV-S 7211 BLOCK 16	JV-S 7211 BLOCK 16	JV-S 7211 BLOCK 16 2			{'point': [-103.11491540000002, 31.506586], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
898	W	2	7	'35051240090000		35.04289	-97.883602999999994					6778	APACHE CORPORATION	2016-01-05	SHOCKEY	'36-1-1XH	AC				SHOCKEY	SHOCKEY '36-1-1XH	2016-01-05	'3505124009	{'point': [-97.883603, 35.04289], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1280	p	3	7		GLASSCOCK	31.9174807	-101.49260090000001	31.9174807	31.9174807	-101.49260090000001	-101.49260090000001	27200		2012-03-15T00:00:00		9	W			SCHWARTZ 36	SCHWARTZ 36	SCHWARTZ 36 9	2012-03-15		{'point': [-101.49260090000001, 31.9174807], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1223	W	2	7	'3504924742		34.7237222222222	-97.354555555555606					17205	RANKEN ENERGY CORPORATION	2009-05-31	JC	'1-24	AC				JC	JC '1-24	2009-05-31	'3504924742	{'point': [-97.3545555555556, 34.7237222222222], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1365	p	4	7		STARR	26.562470299999998	-98.523822	26.562470299999998	26.562470299999998	-98.523822	-98.523822	773840				5	A			JUDD ESTATE-STATE	JUDD ESTATE-STATE	JUDD ESTATE-STATE 5			{'point': [-98.523822, 26.562470299999998], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
833	p	1	7		MARTIN	32.0884373	-101.75717890000001	32.0884373	32.0884373	-101.75717890000001	-101.75717890000001	338095				1	W			MILLS-TURNER	MILLS-TURNER	MILLS-TURNER 1			{'point': [-101.75717890000001, 32.0884373], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
853	p	3	7		CRANE	31.2987555	-102.3917806	31.2987555	31.2987555	-102.3917806	-102.3917806	601738		2012-06-02T00:00:00		1	D			AAKER 75-76A	AAKER 75-76A	AAKER 75-76A 1	2012-06-02		{'point': [-102.3917806, 31.2987555], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1107	p	8	7		LIPSCOMB	36.288582899999994	-100.0442218	36.288582899999994	36.2965411	-100.0444953	-100.0442218	562560		2008-02-25T00:00:00		3	Y			"TRENFIELD ""790"""	"TRENFIELD ""790"""	"TRENFIELD ""790"" 3"	2008-02-25		{'point': [-100.0442218, 36.288582899999994], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
581	p	2	7		KNOX	33.476129300000004	-99.4984403	33.476129300000004	33.476129300000004	-99.4984403	-99.4984403	175300		1982-04-10T00:00:00		65	W			CARTWRIGHT, PERRY V.	CARTWRIGHT, PERRY V.	CARTWRIGHT, PERRY V. 65	1982-04-10		{'point': [-99.4984403, 33.476129300000004], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
884	p	8	7		SHELBY	31.694112800000003	-94.2370426	31.694112800000003	31.679759000000004	-94.23099920000001	-94.2370426	252045				1H				BORDERS, GENE	BORDERS, GENE	BORDERS, GENE 1H			{'point': [-94.2370426, 31.694112800000003], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
495	W	2	7	'35051236650000		34.812994000000003	-97.771660999999995					3186	CONTINENTAL RESOURCES INC	2013-02-10	SINGER	'1-18-7XH	AC				SINGER	SINGER '1-18-7XH	2013-02-10	'3505123665	{'point': [-97.771661, 34.812994], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1058	p	3	7		LIBERTY	29.919391499999996	-94.71605770000001	29.919391499999996	29.919391499999996	-94.71605770000001	-94.71605770000001	491750		1982-03-06T00:00:00		1	D			RICH, J.M.	RICH, J.M.	RICH, J.M. 1	1982-03-06		{'point': [-94.71605770000001, 29.919391499999996], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
323	W	4	9	'35085212060000		33.91527	-97.430260000000004					19169	JONES L E OPERATING INC	2014-01-29	NORTH LEON UNIT	'11-3	AC				NORTH LEON UNIT	NORTH LEON UNIT '11-3	2014-01-29	'3508521206	{'point': [-97.43026, 33.91527], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1444	p	5	7		LOVING	31.9691583	-103.4232806	31.9691583	31.949186100000002	-103.41556109999999	-103.4232806	732224				101H				PISTOL C-25 9-10E	PISTOL C-25 9-10E	PISTOL C-25 9-10E 101H			{'point': [-103.4232806, 31.9691583], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
163	p	1	-		ANDREWS	32.1451917	-102.8278665	32.1451917	32.1451917	-102.8278665	-102.8278665	562560		2012-07-23T00:00:00		1	W			UNIVERSITY 'B11' '7'	UNIVERSITY 'B11' '7'	UNIVERSITY 'B11' '7' 1	2012-07-23		{'point': [-102.8278665, 32.1451917], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1224	p	2	7		WICHITA	34.0555261	-98.5204751	34.0555261	34.0555261	-98.5204751	-98.5204751	592310				22	D			WILLIS, ERNEST	WILLIS, ERNEST	WILLIS, ERNEST 22			{'point': [-98.5204751, 34.0555261], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
52	u	5	-	4200334549	Andrews	32.17132947	-102.76924068					29347	ARCO PERMIAN	12/18/1992		6		MARTIN (CLEAR FORK, LO)	259	"UNIVERSITY 11 SEC 11 ""A"""	"UNIVERSITY 11 SEC 11 ""A"""	"UNIVERSITY 11 SEC 11 ""A"" 6"	1992-12-18	4200334549	{'point': [-102.76924068, 32.17132947], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
417	W	1	7	'35039225050000		35.796819999999997	-99.263419999999996					15876	DUNCAN OIL PROPERTIES INC	2017-07-07	CARTER	'2-6HLC	AC				CARTER	CARTER '2-6HLC	2017-07-07	'3503922505	{'point': [-99.26342, 35.79682], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
978	p	4	7		BURLESON	30.631142800000003	-96.5982933	30.631142800000003	30.6159244	-96.5821097	-96.5982933	923453				2H				N. ARAPAHO A	N. ARAPAHO A	N. ARAPAHO A 2H			{'point': [-96.5982933, 30.631142800000003], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
380	p	4	9		MONTAGUE	33.594038899999994	-97.80781390000001	33.594038899999994	33.60335739999999	-97.8182463	-97.80781390000001	253162		2011-07-05T00:00:00		1H				WELSH UNIT	WELSH UNIT	WELSH UNIT 1H	2011-07-05		{'point': [-97.80781390000001, 33.594038899999994], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
480	W	5	7	'35117234220000		36.276712000000003	-96.480135000000004					23271	MID-CON ENERGY OPERATING LLC	2011-09-10	J B BOOHER	'41	AC				J B BOOHER	J B BOOHER '41	2011-09-10	'3511723422	{'point': [-96.480135, 36.276712], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1334	p	7	7		GAINES	32.525182300000004	-102.6456247	32.525182300000004	32.540596	-102.65089	-102.6456247	712382				1H				ARTEMIS	ARTEMIS	ARTEMIS 1H			{'point': [-102.6456247, 32.525182300000004], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
990	p	5	7		CRANE	31.4545189	-102.6064873	31.4545189	31.4545189	-102.6064873	-102.6064873	257097				177				TUBB, J. B. A/C 1	TUBB, J. B. A/C 1	TUBB, J. B. A/C 1 177			{'point': [-102.6064873, 31.4545189], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
